0
1539
3040
4464
5778
6947
7945
8747
9335
9699
9830
9732
9411
8880
8159
7272
6248
5120
3924
2697
1477
301
-794
-1775
-2611
-3277
-3753
-4022
-4076
-3913
-3535
-2953
-2184
-1248
-174
1009
2267
3562
4854
6111
7291
8360
9287
10040
10598
10941
11058
10939
10588
10009
9215
8226
7066
5762
4347
2859
1334
-189
-1672
-3078
-4370
-5519
-6494
-7276
-7846
-8192
-8312
-8205
-7881
-7352
-6641
-5771
-4771
-3677
-2522
-1346
-184
927
1948
2848
3597
4171
4549
4718
4669
4401
3919
3234
2362
1328
158
-1116
-2459
-3834
-5202
-6527
-7771
-8897
-9874
-10675
-11275
-11657
-11808
-11725
-11405
-10857
-10095
-9138
-8011
-6742
-5367
-3917
-2436
-958
479
1835
3077
4174
5099
5830
6352
6652
6729
6585
6228
5675
4943
4063
3061
1972
833
-320
-1448
-2515
-3485
-4327
-5010
-5511
-5811
-5897
-5762
-5407
-4835
-4059
-3099
-1978
-722
633
2055
3503
4943
6333
7638
8822
9852
10703
11351
11777
11972
11931
11655
11151
10434
9525
8448
7233
5913
4525
3107
1695
331
-953
-2119
-3139
-3986
-4640
-5085
-5312
-5318
-5108
-4689
-4081
-3303
-2381
-1349
-237
916
2071
3196
4248
5196
6006
6651
7107
7356
7386
7190
6771
6132
5291
4263
3075
1755
336
-1146
-2651
-4145
-5588
-6940
-8169
-9244
-10136
-10823
-11290
-11525
-11524
-11291
-10832
-10163
-9306
-8285
-7130
-5876
-4559
-3216
-1885
-604
590
1664
2589
3340
3896
4244
4376
4289
3988
3485
2797
1945
958
-133
-1295
-2488
-3677
-4824
-5891
-6845
-7654
-8288
-8728
-8955
-8957
-8731
-8276
-7602
-6722
-5656
-4430
-3072
-1618
-101
1437
2961
4431
5809
7064
8161
9076
9786
10276
10536
10563
10360
9935
9307
8492
7521
6423
5231
3983
2716
1468
275
-826
-1802
-2626
-3272
-3721
-3961
-3985
-3792
-3387
-2782
-1997
-1056
17
1186
2417
3674
4918
6112
7219
8204
9036
9689
10141
10373
10377
10149
9689
9008
8121
7046
5811
4447
2986
1466
-75
-1599
-3068
-4444
-5694
-6788
-7698
-8406
-8894
-9157
-9188
-8993
-8584
-7974
-7187
-6250
-5192
-4049
-2857
-1655
-477
635
1651
2536
3262
3806
4151
4283
4197
3896
3383
2673
1786
746
-421
-1678
-2992
-4323
-5636
-6893
-8055
-9089
-9965
-10655
-11139
-11400
-11429
-11223
-10784
-10124
-9254
-8200
-6986
-5643
-4206
-2712
-1199
295
1732
3076
4292
5351
6229
6903
7362
7595
7604
7391
6967
6352
5565
4637
3596
2480
1323
163
-961
-2015
-2962
-3771
-4415
-4872
-5124
-5162
-4979
-4577
-3966
-3158
-2174
-1039
217
1562
2958
4366
5752
7074
8298
9388
10316
11055
11583
11886
11955
11787
11387
10763
9934
8920
7748
6451
5062
3619
2160
723
-655
-1937
-3091
-4087
-4901
-5513
-5912
-6089
-6044
-5783
-5318
-4666
-3853
-2904
-1853
-733
416
1560
2660
3678
4583
5341
5928
6320
6504
6467
6206
5726
5033
4144
3080
1866
533
-885
-2351
-3827
-5274
-6656
-7935
-9078
-10055
-10840
-11414
-11760
-11873
-11749
-11393
-10816
-10036
-9075
-7959
-6721
-5396
-4021
-2634
-1271
26
1226
2296
3205
3932
4458
4771
4864
4740
4403
3868
3154
2284
1286
195
-955
-2127
-3282
-4385
-5399
-6288
-7025
-7582
-7940
-8082
-8000
-7690
-7156
-6410
-5465
-4346
-3077
-1691
-222
1293
2815
4307
5730
7048
8228
9240
10059
10666
11048
11195
11108
10792
10259
9526
8616
7558
6383
5126
3825
2516
1239
31
-1075
-2046
-2856
-3481
-3903
-4113
-4106
-3882
-3450
-2825
-2024
-1075
-6
1150
2357
3575
4771
5905
6940
7844
8588
9145
9496
9626
9527
9198
8642
7870
6901
5755
4462
3052
1560
24
-1517
-3025
-4464
-5795
-6988
-8012
-8843
-9464
-9859
-10024
-9957
-9665
-9161
-8463
-7593
-6581
-5461
-4264
-3031
-1798
-603
518
1530
2402
3109
3627
3941
4043
3926
3593
3055
2326
1428
386
-772
-2008
-3288
-4574
-5828
-7013
-8093
-9034
-9808
-10390
-10761
-10905
-10818
-10496
-9946
-9179
-8215
-7074
-5785
-4381
-2897
-1371
158
1654
3077
4393
5568
6575
7391
7996
8379
8534
8463
8171
7673
6986
6136
5152
4065
2913
1732
558
-569
-1614
-2544
-3328
-3940
-4360
-4573
-4569
-4346
-3909
-3265
-2433
-1435
-295
953
2276
3637
4998
6322
7569
8706
9698
10519
11143
11550
11729
11673
11381
10860
10122
9186
8075
6819
5449
4001
2515
1025
-428
-1806
-3075
-4204
-5164
-5933
-6494
-6835
-6952
-6846
-6526
-6004
-5302
-4444
-3460
-2383
-1247
-94
1044
2125
3117
3986
4701
5238
5577
5705
5613
5299
4769
4033
3110
2020
795
-538
-1942
-3380
-4813
-6204
-7515
-8710
-9757
-10628
-11299
-11752
-11975
-11961
-11711
-11232
-10538
-9648
-8586
-7379
-6064
-4674
-3247
-1823
-437
871
2068
3123
4009
4704
5191
5462
5512
5342
4964
4391
3644
2749
1737
639
-505
-1661
-2790
-3856
-4822
-5656
-6330
-6818
-7104
-7171
-7015
-6633
-6034
-5228
-4234
-3075
-1779
-380
1087
2586
4077
5523
6884
8129
9221
10135
10848
11343
11606
11634
11428
10994
10349
9510
8502
7356
6105
4784
3431
2084
782
-439
-1546
-2509
-3300
-3901
-4294
-4471
-4430
-4173
-3712
-3060
-2243
-1284
-216
929
2113
3298
4448
5525
6495
7323
7985
8454
8713
8750
8558
8140
7499
6651
